Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Nathless he so endured  till on the beach Of that inflamed sea he stood  and called His legions    Angel Forms  who lay entranced Thick as autumnal leaves that strow the brooks In Vallombrosa  where th  Etrurian shades High over   arched embower  or scattered sedge Afloat  when with fierce winds Orion armed Hath vexed the Red   Sea coast  whose waves o  erthrew Busiris and his Memphian chivalry  While with perfidious hatred they pursued The sojourners of Goshen  who beheld From the safe shore their floating carcases And broken chariot   wheels ,Nathless endured till beach inflamed sea stood called legions Angel Forms lay entranced Thick autumnal leaves strow brooks Vallombrosa th Etrurian shades High arched embower scattered sedge Afloat fierce winds Orion armed Hath vexed Red Sea coast waves erthrew Busiris Memphian chivalry perfidious hatred pursued sojourners Goshen beheld safe shore floating carcases broken chariot wheels,6.18,"Nathless,endured,till,beach,inflamed,sea,stood,called,legions,Angel,Forms,lay,entranced,Thick,autumnal,leaves,strow,brooks,Vallombrosa,th,Etrurian,shades,High,arched,embower,scattered,sedge,Afloat,fierce,winds,Orion,armed,Hath,vexed,Red,Sea,coast,waves,erthrew,Busiris,Memphian,chivalry,perfidious,hatred,pursued,sojourners,Goshen,beheld,safe,shore,floating,carcases,broken,chariot,wheels",0.00,
So thick bestrown  Abject and lost  lay these  covering the flood  Under amazement of their hideous change ,thick bestrown Abject lost lay covering flood amazement hideous change,6.54,"thick,bestrown,Abject,lost,lay,covering,flood,amazement,hideous,change",0.00,
He called so loud that all the hollow deep Of Hell resounded    Princes  Potentates  Warriors  the Flower of Heaven    once yours  now lost  If such astonishment as this can seize Eternal Spirits ,called loud hollow deep Hell resounded Princes Potentates Warriors Flower Heaven lost astonishment seize Eternal Spirits,8.16,"called,loud,hollow,deep,Hell,resounded,Princes,Potentates,Warriors,Flower,Heaven,lost,astonishment,seize,Eternal,Spirits",0.00,
Or have ye chosen this place After the toil of battle to repose Your wearied virtue  for the ease you find To slumber here  as in the vales of Heaven ,ye chosen place toil battle repose wearied virtue ease find slumber vales Heaven,11.33,"ye,chosen,place,toil,battle,repose,wearied,virtue,ease,find,slumber,vales,Heaven",0.00,
Or in this abject posture have ye sworn To adore the Conqueror  who now beholds Cherub and Seraph rolling in the flood With scattered arms and ensigns  till anon His swift pursuers from Heaven   gates discern Th  advantage  and  descending  tread us down Thus drooping  or with linked thunderbolts Transfix us to the bottom of this gulf ,abject posture ye sworn adore Conqueror beholds Cherub Seraph rolling flood scattered arms ensigns till anon swift pursuers Heaven gates discern Th advantage descending tread drooping linked thunderbolts Transfix gulf,8.01,"abject,posture,ye,sworn,adore,Conqueror,beholds,Cherub,Seraph,rolling,flood,scattered,arms,ensigns,till,anon,swift,pursuers,Heaven,gates,discern,Th,advantage,descending,tread,drooping,linked,thunderbolts,Transfix,gulf",0.00,
Awake  arise  or be for ever fallen ,Awake arise fallen,11.11,"Awake,arise,fallen",0.00,
They heard  and were abashed  and up they sprung Upon the wing  as when men will not to watch On duty  sleeping found by whom they dread  Rouse and bestir themselves ere well awake ,heard abashed sprung wing men watch duty sleeping found dread Rouse bestir ere awake,11.05,"heard,abashed,sprung,wing,men,watch,duty,sleeping,found,dread,Rouse,bestir,ere,awake",0.00,
Nor did they not perceive the evil plight In which they were  or the fierce pains not feel  Yet to their General  s voice they soon obeyed Innumerable ,perceive evil plight fierce pains feel General voice soon obeyed Innumerable,11.26,"perceive,evil,plight,fierce,pains,feel,General,voice,soon,obeyed,Innumerable",0.00,
As when the potent rod Of Amram  s son  in Egypt  s evil day  Waved round the coast  up   called a pitchy cloud Of locusts  warping on the eastern wind  That o  er the realm of impious Pharaoh hung Like Night  and darkened all the land of Nile  So numberless were those bad Angels seen Hovering on wing under the cope of Hell   Twixt upper  nether  and surrounding fires  Till  as a signal given  th  uplifted spear Of their great Sultan waving to direct Their course  in even balance down they light On the firm brimstone  and fill all the plain  A multitude like which the populous North Poured never from her frozen loins to pass Rhene or the Danaw  when her barbarous sons Came like a deluge on the South  and spread Beneath Gibraltar to the Libyan sands ,potent rod Amram son Egypt evil day Waved round coast called pitchy cloud locusts warping eastern wind er realm impious Pharaoh hung Like Night darkened land Nile numberless bad Angels seen Hovering wing cope Hell Twixt upper nether surrounding fires Till signal given th uplifted spear great Sultan waving direct course balance light firm brimstone fill plain multitude like populous North Poured frozen loins pass Rhene Danaw barbarous sons Came like deluge South spread Beneath Gibraltar Libyan sands,8.04,"potent,rod,Amram,son,Egypt,evil,day,Waved,round,coast,called,pitchy,cloud,locusts,warping,eastern,wind,er,realm,impious,Pharaoh,hung,Like,Night,darkened,land,Nile,numberless,bad,Angels,seen,Hovering,wing,cope,Hell,Twixt,upper,nether,surrounding,fires,Till,signal,given,th,uplifted,spear,great,Sultan,waving,direct,course,balance,light,firm,brimstone,fill,plain,multitude,like,populous,North,Poured,frozen,loins,pass,Rhene,Danaw,barbarous,sons,Came,like,deluge,South,spread,Beneath,Gibraltar,Libyan,sands",0.00,
Forthwith  form every squadron and each band  The heads and leaders thither haste where stood Their great Commander    godlike Shapes  and Forms Excelling human  princely Dignities  And Powers that erst in Heaven sat on thrones  Though on their names in Heavenly records now Be no memorial  blotted out and rased By their rebellion from the Books of Life ,Forthwith form squadron band heads leaders thither haste stood great Commander godlike Shapes Forms Excelling human princely Dignities Powers erst Heaven sat thrones names Heavenly records memorial blotted rased rebellion Books Life,7.32,"Forthwith,form,squadron,band,heads,leaders,thither,haste,stood,great,Commander,godlike,Shapes,Forms,Excelling,human,princely,Dignities,Powers,erst,Heaven,sat,thrones,names,Heavenly,records,memorial,blotted,rased,rebellion,Books,Life",0.00,
Nor had they yet among the sons of Eve Got them new names  till  wandering o  er the earth  Through God  s high sufferance for the trial of man  By falsities and lies the greatest part Of mankind they corrupted to forsake God their Creator  and th  invisible Glory of him that made them to transform Oft to the image of a brute  adorned With gay religions full of pomp and gold  And devils to adore for deities  Then were they known to men by various names  And various idols through the heathen world ,sons Eve Got new names till wandering er earth God high sufferance trial man falsities lies greatest mankind corrupted forsake God Creator th invisible Glory transform Oft image brute adorned gay religions pomp gold devils adore deities known men names idols heathen world,10.16,"sons,Eve,Got,new,names,till,wandering,er,earth,God,high,sufferance,trial,man,falsities,lies,greatest,mankind,corrupted,forsake,God,Creator,th,invisible,Glory,transform,Oft,image,brute,adorned,gay,religions,pomp,gold,devils,adore,deities,known,men,names,idols,heathen,world",0.00,
Say  Muse  their names then known  who first  who last  Roused from the slumber on that fiery couch  At their great Emperor  s call  as next in worth Came singly where he stood on the bare strand  While the promiscuous crowd stood yet aloof ,Muse names known Roused slumber fiery couch great Emperor worth Came singly stood bare strand promiscuous crowd stood aloof,10.37,"Muse,names,known,Roused,slumber,fiery,couch,great,Emperor,worth,Came,singly,stood,bare,strand,promiscuous,crowd,stood,aloof",0.00,
The chief were those who  from the pit of Hell Roaming to seek their prey on Earth  durst fix Their seats  long after  next the seat of God  Their altars by his altar  gods adored Among the nations round  and durst abide Jehovah thundering out of Sion  throned Between the Cherubim  yea  often placed Within his sanctuary itself their shrines  Abominations  and with cursed things His holy rites and solemn feasts profaned  And with their darkness durst affront his light ,chief pit Hell Roaming seek prey Earth durst fix seats long seat God altars altar gods adored nations round durst abide Jehovah thundering Sion throned Cherubim yea placed sanctuary shrines Abominations cursed things holy rites solemn feasts profaned darkness durst affront light,8.05,"chief,pit,Hell,Roaming,seek,prey,Earth,durst,fix,seats,long,seat,God,altars,altar,gods,adored,nations,round,durst,abide,Jehovah,thundering,Sion,throned,Cherubim,yea,placed,sanctuary,shrines,Abominations,cursed,things,holy,rites,solemn,feasts,profaned,darkness,durst,affront,light",0.00,
First  Moloch  horrid king  besmeared with blood Of human sacrifice  and parents  tears  Though  for the noise of drums and timbrels loud  Their children  s cries unheard that passed through fire To his grim idol ,Moloch horrid king besmeared blood human sacrifice parents tears noise drums timbrels loud children cries unheard passed fire grim idol,7.04,"Moloch,horrid,king,besmeared,blood,human,sacrifice,parents,tears,noise,drums,timbrels,loud,children,cries,unheard,passed,fire,grim,idol",0.00,
Him the Ammonite Worshiped in Rabba and her watery plain  In Argob and in Basan  to the stream Of utmost Arnon ,Ammonite Worshiped Rabba watery plain Argob Basan stream utmost Arnon,9.91,"Ammonite,Worshiped,Rabba,watery,plain,Argob,Basan,stream,utmost,Arnon",0.00,
Nor content with such Audacious neighbourhood  the wisest heart Of Solomon he led by fraoud to build His temple right against the temple of God On that opprobrious hill  and made his grove The pleasant valley of Hinnom  Tophet thence And black Gehenna called  the type of Hell ,content Audacious neighbourhood wisest heart Solomon led fraoud build temple right temple God opprobrious hill grove pleasant valley Hinnom Tophet black Gehenna called type Hell,8.30,"content,Audacious,neighbourhood,wisest,heart,Solomon,led,fraoud,build,temple,right,temple,God,opprobrious,hill,grove,pleasant,valley,Hinnom,Tophet,black,Gehenna,called,type,Hell",0.00,
Next Chemos  th  obscene dread of Moab  s sons  From Aroar to Nebo and the wild Of southmost Abarim  in Hesebon And Horonaim  Seon  s real  beyond The flowery dale of Sibma clad with vines  And Eleale to th  Asphaltic Pool  Peor his other name  when he enticed Israel in Sittim  on their march from Nile  To do him wanton rites  which cost them woe ,Chemos th obscene dread Moab sons Aroar Nebo wild southmost Abarim Hesebon Horonaim Seon real flowery dale Sibma clad vines Eleale th Asphaltic Pool Peor enticed Israel Sittim march Nile wanton rites cost woe,8.88,"Chemos,th,obscene,dread,Moab,sons,Aroar,Nebo,wild,southmost,Abarim,Hesebon,Horonaim,Seon,real,flowery,dale,Sibma,clad,vines,Eleale,th,Asphaltic,Pool,Peor,enticed,Israel,Sittim,march,Nile,wanton,rites,cost,woe",0.00,
Yet thence his lustful orgies he enlarged Even to that hill of scandal  by the grove Of Moloch homicide  lust hard by hate  Till good Josiah drove them thence to Hell ,lustful orgies enlarged hill scandal grove Moloch homicide lust hard hate Till good Josiah drove Hell,8.98,"lustful,orgies,enlarged,hill,scandal,grove,Moloch,homicide,lust,hard,hate,Till,good,Josiah,drove,Hell",0.00,
With these came they who  from the bordering flood Of old Euphrates to the brook that parts Egypt from Syrian ground  had general names Of Baalim and Ashtaroth    those male  These feminine ,came bordering flood old Euphrates brook parts Egypt Syrian ground general names Baalim Ashtaroth male feminine,8.42,"came,bordering,flood,old,Euphrates,brook,parts,Egypt,Syrian,ground,general,names,Baalim,Ashtaroth,male,feminine",0.00,
For Spirits  when they please  Can either sex assume  or both  so soft And uncompounded is their essence pure  Not tried or manacled with joint or limb  Nor founded on the brittle strength of bones  Like cumbrous flesh  but  in what shape they choose  Dilated or condensed  bright or obscure  Can execute their airy purposes  And works of love or enmity fulfil ,Spirits sex assume soft uncompounded essence pure tried manacled joint limb founded brittle strength bones Like cumbrous flesh shape choose Dilated condensed bright obscure execute airy purposes works love enmity fulfil,8.59,"Spirits,sex,assume,soft,uncompounded,essence,pure,tried,manacled,joint,limb,founded,brittle,strength,bones,Like,cumbrous,flesh,shape,choose,Dilated,condensed,bright,obscure,execute,airy,purposes,works,love,enmity,fulfil",0.00,
For those the race of Israel oft forsook Their Living Strength  and unfrequented left His righteous altar  bowing lowly down To bestial gods  for which their heads as low Bowed down in battle  sunk before the spear Of despicable foes ,race Israel oft forsook Living Strength unfrequented left righteous altar bowing lowly bestial gods heads low Bowed battle sunk spear despicable foes,7.69,"race,Israel,oft,forsook,Living,Strength,unfrequented,left,righteous,altar,bowing,lowly,bestial,gods,heads,low,Bowed,battle,sunk,spear,despicable,foes",0.00,
With these in troop Came Astoreth  whom the Phoenicians called Astarte  queen of heaven  with crescent horns  To whose bright image nigntly by the moon Sidonian virgins paid their vows and songs  In Sion also not unsung  where stood Her temple on th  offensive mountain  built By that uxorious king whose heart  though large  Beguiled by fair idolatresses  fell To idols foul ,troop Came Astoreth Phoenicians called Astarte queen heaven crescent horns bright image nigntly moon Sidonian virgins paid vows songs Sion unsung stood temple th offensive mountain built uxorious king heart large Beguiled fair idolatresses fell idols foul,6.65,"troop,Came,Astoreth,Phoenicians,called,Astarte,queen,heaven,crescent,horns,bright,image,nigntly,moon,Sidonian,virgins,paid,vows,songs,Sion,unsung,stood,temple,th,offensive,mountain,built,uxorious,king,heart,large,Beguiled,fair,idolatresses,fell,idols,foul",0.00,
Thammuz came next behind  Whose annual wound in Lebanon allured The Syrian damsels to lament his fate In amorous ditties all a summer  s day  While smooth Adonis from his native rock Ran purple to the sea  supposed with blood Of Thammuz yearly wounded  the love   tale Infected Sion  s daughters with like heat  Whose wanton passions in the sacred proch Ezekiel saw  when  by the vision led  His eye surveyed the dark idolatries Of alienated Judah ,Thammuz came annual wound Lebanon allured Syrian damsels lament fate amorous ditties summer day smooth Adonis native rock Ran purple sea supposed blood Thammuz yearly wounded love tale Infected Sion daughters like heat wanton passions sacred proch Ezekiel saw vision led eye surveyed dark idolatries alienated Judah,6.70,"Thammuz,came,annual,wound,Lebanon,allured,Syrian,damsels,lament,fate,amorous,ditties,summer,day,smooth,Adonis,native,rock,Ran,purple,sea,supposed,blood,Thammuz,yearly,wounded,love,tale,Infected,Sion,daughters,like,heat,wanton,passions,sacred,proch,Ezekiel,saw,vision,led,eye,surveyed,dark,idolatries,alienated,Judah",0.00,
Next came one Who mourned in earnest  when the captive ark Maimed his brute image  head and hands lopt off  In his own temple  on the grunsel   edge  Where he fell flat and shamed his worshippers  Dagon his name  sea   monster  upward man And downward fish  yet had his temple high Reared in Azotus  dreaded through the coast Of Palestine  in Gath and Ascalon  And Accaron and Gaza  s frontier bounds ,came mourned earnest captive ark Maimed brute image head hands lopt temple grunsel edge fell flat shamed worshippers Dagon sea monster upward man downward fish temple high Reared Azotus dreaded coast Palestine Gath Ascalon Accaron Gaza frontier bounds,8.23,"came,mourned,earnest,captive,ark,Maimed,brute,image,head,hands,lopt,temple,grunsel,edge,fell,flat,shamed,worshippers,Dagon,sea,monster,upward,man,downward,fish,temple,high,Reared,Azotus,dreaded,coast,Palestine,Gath,Ascalon,Accaron,Gaza,frontier,bounds",0.00,
Him followed Rimmon  whose delightful seat Was fair Damascus  on the fertile banks Of Abbana and Pharphar  lucid streams ,followed Rimmon delightful seat fair Damascus fertile banks Abbana Pharphar lucid streams,5.79,"followed,Rimmon,delightful,seat,fair,Damascus,fertile,banks,Abbana,Pharphar,lucid,streams",0.00,
He also against the house of God was bold  A leper once he lost  and gained a king    Ahaz  his sottish conqueror  whom he drew God  s altar to disparage and displace For one of Syrian mode  whereon to burn His odious offerings  and adore the gods Whom he had vanquished ,house God bold leper lost gained king Ahaz sottish conqueror drew God altar disparage displace Syrian mode whereon burn odious offerings adore gods vanquished,9.96,"house,God,bold,leper,lost,gained,king,Ahaz,sottish,conqueror,drew,God,altar,disparage,displace,Syrian,mode,whereon,burn,odious,offerings,adore,gods,vanquished",0.00,
After these appeared A crew who  under names of old renown    Osiris  Isis  Orus  and their train    With monstrous shapes and sorceries abused Fanatic Egypt and her priests to seek Their wandering gods disguised in brutish forms Rather than human ,appeared crew names old renown Osiris Isis Orus train monstrous shapes sorceries abused Fanatic Egypt priests seek wandering gods disguised brutish forms human,6.85,"appeared,crew,names,old,renown,Osiris,Isis,Orus,train,monstrous,shapes,sorceries,abused,Fanatic,Egypt,priests,seek,wandering,gods,disguised,brutish,forms,human",0.00,
