Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
She spoke  but no beef appeared  till Franklin  with a look of sudden recollection  cried   Did not I see something like a piece of beef in a basket in the dairy    I think   ,spoke beef appeared till Franklin look sudden recollection cried like piece beef basket dairy think,10.29,"spoke,beef,appeared,till,Franklin,look,sudden,recollection,cried,like,piece,beef,basket,dairy,think",0.00,
The cook  as if somebody had smote her a deadly blow  grew pale  but  suddenly recovering the use of her speech  turned upon Franklin  and  with a voice of thunder  gave him the lie direct  and forthwith  taking Mrs  Pomfret by the ruffle  led the way to the dairy  declaring she could defy the world    that so she could  and would ,cook somebody smote deadly blow grew pale suddenly recovering use speech turned Franklin voice thunder gave lie direct forthwith taking Mrs Pomfret ruffle led way dairy declaring defy world,9.61,"cook,somebody,smote,deadly,blow,grew,pale,suddenly,recovering,use,speech,turned,Franklin,voice,thunder,gave,lie,direct,forthwith,taking,Mrs,Pomfret,ruffle,led,way,dairy,declaring,defy,world",0.00,
 There  ma  am  said she kicking an empty basket which lay on the floor    there  s malice for you ,said kicking basket lay floor malice,13.13,"said,kicking,basket,lay,floor,malice",0.00,
Ask him why he don  t show you the beef in the basket ,Ask beef basket,18.52,"Ask,beef,basket",0.00,
 I thought I saw    poor Franklin began ,thought saw poor Franklin began,5.00,"thought,saw,poor,Franklin,began",0.00,
cried the cook  coming close up to him with kimboed arms  and looking like a dragon   and pray  sir  what business has such a one as you to think you see ,cried cook coming close kimboed arms looking like dragon pray sir business think,11.69,"cried,cook,coming,close,kimboed,arms,looking,like,dragon,pray,sir,business,think",0.00,
And pray  ma  am  will you be pleased to speak    perhaps  ma  am  he  ll condescend to obey you    ma  am  will you be pleased to forbid him my dairy ,pray pleased speak condescend obey pleased forbid dairy,14.57,"pray,pleased,speak,condescend,obey,pleased,forbid,dairy",0.00,
for here he comes prying and spying about  and how  ma  am  am I to answer for my butter and cream  or anything at all ,comes prying spying answer butter cream,15.97,"comes,prying,spying,answer,butter,cream",0.00,
I  m sure it  s what I can  t pretend to  unless you do me the justice to forbid him my places ,sure pretend justice forbid places,17.89,"sure,pretend,justice,forbid,places",0.00,
Mrs  Pomfret  whose eyes were blinded by her prejudices against the folks of the  Villaintropic Society  and also by her secret jealousy of a boy whom she deemed to be a growing favourite of her mistress  took part with the cook  and ended  as she began  with a firm persuasion that Franklin was the guilty person ,Mrs Pomfret eyes blinded prejudices folks Villaintropic Society secret jealousy boy deemed growing favourite mistress took cook ended began firm persuasion Franklin guilty person,10.19,"Mrs,Pomfret,eyes,blinded,prejudices,folks,Villaintropic,Society,secret,jealousy,boy,deemed,growing,favourite,mistress,took,cook,ended,began,firm,persuasion,Franklin,guilty,person",0.00,
said she   he has as many turns and windings as a hare  but we shall catch him yet  I  ll be bound  in some of his doublings ,said turns windings hare shall catch bound doublings,15.20,"said,turns,windings,hare,shall,catch,bound,doublings",0.00,
I knew the nature of him well enough  from the first time I ever set my eyes upon him  but mistress shall have her own way  and see the end of it ,knew nature time set eyes mistress shall way end,15.75,"knew,nature,time,set,eyes,mistress,shall,way,end",0.00,
These words  and the bitter sense of injustice  drew tears at length fast down the proud cheek of Franklin  which might possibly have touched Mrs  Pomfret  if Felix  with a sneer  had not called them CROCODILE TEARS ,words bitter sense injustice drew tears length fast proud cheek Franklin possibly touched Mrs Pomfret Felix sneer called CROCODILE TEARS,7.87,"words,bitter,sense,injustice,drew,tears,length,fast,proud,cheek,Franklin,possibly,touched,Mrs,Pomfret,Felix,sneer,called,CROCODILE,TEARS",0.00,
In fact  Felix had till now professed himself his firm ally  and had on his part received from Franklin unequivocal proofs of friendship  for it must be told that every other morning  when it was Felix  s turn to get breakfast  Felix never was up in decent time  and must inevitably have come to public disgrace if Franklin had not got all the breakfast things ready for him  the bread and butter spread  and the toast toasted  and had not  moreover  regularly  when the clock struck eight  and Mrs  Pomfret  s foot was heard overhead  run to call the sleeping Felix  and helped him constantly through the hurry of getting dressed one instant before the housekeeper came downstairs ,fact Felix till professed firm ally received Franklin unequivocal proofs friendship told morning Felix turn breakfast Felix decent time inevitably come public disgrace Franklin got breakfast things ready bread butter spread toast toasted regularly clock struck Mrs Pomfret foot heard overhead run sleeping Felix helped constantly hurry getting dressed instant housekeeper came downstairs,9.53,"fact,Felix,till,professed,firm,ally,received,Franklin,unequivocal,proofs,friendship,told,morning,Felix,turn,breakfast,Felix,decent,time,inevitably,come,public,disgrace,Franklin,got,breakfast,things,ready,bread,butter,spread,toast,toasted,regularly,clock,struck,Mrs,Pomfret,foot,heard,overhead,run,sleeping,Felix,helped,constantly,hurry,getting,dressed,instant,housekeeper,came,downstairs",0.00,
All this could not but be present to his memory  but  seeming to reproach him  Franklin wiped away his crocodile tears  and preserved a magnanimous silence ,present memory reproach Franklin wiped away crocodile tears preserved magnanimous silence,9.62,"present,memory,reproach,Franklin,wiped,away,crocodile,tears,preserved,magnanimous,silence",0.00,
The hour of retribution was  however  not so far off as Felix imagined ,hour retribution far Felix imagined,11.27,"hour,retribution,far,Felix,imagined",0.00,
Cunning people may go on cleverly in their devices for some time  but although they may escape once  twice  perhaps ninety   nine times  what does that signify    for the hundredth time they come to shame  and lose all their character ,Cunning people cleverly devices time escape twice ninety times signify hundredth time come shame lose character,10.21,"Cunning,people,cleverly,devices,time,escape,twice,ninety,times,signify,hundredth,time,come,shame,lose,character",0.00,
Grown bold by frequent success  Felix became more careless in his operations  and it happened that one day he met his mistress full in the passage  as he was going on one of the cook  s secret errands ,Grown bold frequent success Felix careless operations happened day met mistress passage going cook secret errands,10.95,"Grown,bold,frequent,success,Felix,careless,operations,happened,day,met,mistress,passage,going,cook,secret,errands",0.00,
 To the washerwoman  s  ma  am  answered he  with his usual effrontery ,washerwoman answered usual effrontery,11.27,"washerwoman,answered,usual,effrontery",0.00,
 Call at the bookseller  s in    stay  I must write down the direction ,bookseller stay write direction,12.68,"bookseller,stay,write,direction",0.00,
Pomfret  said she  opening the housekeeper  s room door   have you a bit of paper ,Pomfret said opening housekeeper room door bit paper,8.54,"Pomfret,said,opening,housekeeper,room,door,bit,paper",0.00,
Pomfret came with the writing   paper  and looked very angry to see that Felix was going out without her knowledge  so  while Mrs  Churchill was writing the direction  she stood talking to him about it  whilst he  in the greatest terror imaginable  looked up in her face as she spoke  but was all the time intent on parrying on the other side the attacks of a little French dog of his mistress  which  unluckily for him  had followed her into the passage ,Pomfret came writing paper looked angry Felix going knowledge Mrs Churchill writing direction stood talking whilst greatest terror imaginable looked face spoke time intent parrying attacks little French dog mistress unluckily followed passage,10.77,"Pomfret,came,writing,paper,looked,angry,Felix,going,knowledge,Mrs,Churchill,writing,direction,stood,talking,whilst,greatest,terror,imaginable,looked,face,spoke,time,intent,parrying,attacks,little,French,dog,mistress,unluckily,followed,passage",0.00,
Manchon was extremely fond of Felix  who  by way of pleasing his mistress  had paid most assiduous court to her dog  yet now his caresses were rather troublesome ,Manchon extremely fond Felix way pleasing mistress paid assiduous court dog caresses troublesome,9.26,"Manchon,extremely,fond,Felix,way,pleasing,mistress,paid,assiduous,court,dog,caresses,troublesome",0.00,
Manchon leaped up  and was not to be rebuffed ,Manchon leaped rebuffed,13.04,"Manchon,leaped,rebuffed",0.00,
 Poor fellow    poor fellow    down ,Poor fellow poor fellow,2.78,"Poor,fellow,poor,fellow",0.00,
cried Felix  and put him away ,cried Felix away,10.00,"cried,Felix,away",0.00,
